farm_id,x,y,county,district,species,production,observed_case,p_new_case
2583,440760.920604333,4.5222334603838e6,Berks,Bogota,chicken,broiler_2,false,0.006
2584,442774.150544986,4.53366877540338e6,Berks,Arlington,duck,conventional,false,0.0
2585,447141.254637303,4.52436043108684e6,Berks,Little Falls,duck,conventional,false,0.0
2586,437258.21101973,4.54563707539016e6,Berks,Manalapan,chicken,layer,false,0.004
2587,413714.469354979,4.55279626946427e6,Cumberland,Mendham,duck,conventional,false,0.002
2588,420957.368793842,4.54619789564998e6,Cumberland,Mendham,chicken,broiler_1,false,0.008
2589,445249.757020591,4.5318952015159e6,Berks,Arlington,duck,conventional,false,0.0
2590,411897.897138362,4.52255664494826e6,Mifflin,Edgewater,duck,conventional,false,0.008
2591,412234.007246095,4.53972259533541e6,Cumberland,Wildwood Crest,chicken,broiler_2,false,0.016
2592,440784.496077659,4.52246605283097e6,Berks,Bogota,chicken,broiler_2,false,0.002
2593,426591.239947149,4.55170357208727e6,Berks,Tenafly,duck,conventional,false,0.002
2594,416774.966750842,4.54147519856107e6,Cumberland,Montvale,duck,conventional,false,0.0
2595,422309.372588422,4.55196993792043e6,Berks,Tenafly,duck,organic,false,0.0
2596,423265.632412177,4.51362496546468e6,Mifflin,Penndel,duck,organic,false,0.0
2597,434740.29273012,4.51094100757248e6,Berks,Plainfield,duck,conventional,false,0.0
2598,406496.195541584,4.54299318864636e6,Cumberland,Wildwood Crest,chicken,broiler_1,false,0.008
2599,448867.197949684,4.52351374374775e6,Berks,Little Falls,chicken,layer,false,0.0
2600,453107.55421438,4.52060595241192e6,Berks,Little Falls,duck,conventional,false,0.0
2601,417238.71946883,4.53016631743158e6,Berks,Elmer,duck,conventional,false,0.0
2602,412672.260691126,4.53363385641199e6,Berks,Elmer,duck,conventional,false,0.004
2603,413781.750128663,4.55624423736087e6,Cumberland,Hammonton,duck,organic,false,0.0
2604,432206.216459531,4.5429074627841e6,Berks,Liberty,chicken,broiler_2,false,0.006
2605,415159.686390304,4.54856666164901e6,Cumberland,Mendham,chicken,layer,false,0.004
2606,442611.253404917,4.51779637451647e6,Berks,Franklin Lakes,chicken,broiler_1,false,0.002
2607,417029.502500031,4.5255058280195e6,Mifflin,Edgewater,duck,conventional,false,0.002
2608,446586.156926158,4.52594149122308e6,Berks,Little Falls,chicken,broiler_2,false,0.004
2609,429382.045092391,4.51372570113083e6,Mifflin,Morris Plains,chicken,broiler_2,false,0.008
2610,440554.149453913,4.54202051975363e6,Berks,Sayreville,chicken,broiler_2,true,0.0
2611,423859.130661002,4.52547297809277e6,Berks,Sea Bright,duck,conventional,false,0.0
2612,415868.768811846,4.51548776706511e6,Mifflin,Oxford,duck,conventional,false,0.0
2613,412054.154542601,4.54253932710848e6,Cumberland,Mendham,chicken,broiler_2,false,0.006
2614,432035.680554289,4.55424868208146e6,Susquehanna,Lyndhurst,chicken,broiler_1,false,0.002
2615,429726.361140086,4.54558136646246e6,Berks,Liberty,duck,organic,false,0.0
2616,427113.043455643,4.52167981145388e6,Berks,Ocean City,duck,organic,false,0.0
2617,408785.751124974,4.52980095707966e6,Cumberland,Mount Olive,duck,conventional,false,0.002
2618,413255.1059607,4.52020151194928e6,Mifflin,Edgewater,duck,conventional,false,0.002
2619,429398.403047061,4.53501846752425e6,Berks,Elk,chicken,broiler_2,false,0.002
2620,439509.265903732,4.53924598876874e6,Berks,Hazlet,duck,conventional,false,0.0
2621,421296.092951263,4.55253496854502e6,Berks,Tenafly,chicken,broiler_2,false,0.002
2622,407384.516179438,4.52576026465947e6,Cumberland,Mount Olive,chicken,layer,false,0.008
2623,412207.798988165,4.53676712878245e6,Cumberland,Wildwood Crest,duck,organic,false,0.002
2624,424382.135513531,4.54171206347521e6,Berks,Liberty,chicken,broiler_2,false,0.002
2625,416675.775797622,4.51744739507675e6,Mifflin,Oxford,chicken,broiler_2,false,0.002
2626,426337.619689534,4.5146594154755e6,Mifflin,Morris Plains,duck,conventional,false,0.0
2627,414354.419470181,4.55057493274052e6,Cumberland,Mendham,duck,conventional,false,0.002
2628,437414.701994477,4.54820557948364e6,Berks,Manalapan,duck,conventional,false,0.0
2629,418364.360459048,4.52889613891674e6,Berks,Elmer,chicken,broiler_2,false,0.004
2630,441885.793837585,4.52556008017302e6,Berks,Bogota,duck,conventional,false,0.002
2631,415104.077432835,4.53519066087776e6,Cumberland,Harvey Cedars,duck,conventional,false,0.0
2632,442900.515638383,4.5150923824758e6,Berks,Franklin Lakes,duck,conventional,false,0.002
2633,421087.018287568,4.54992067056712e6,Berks,Tenafly,duck,conventional,false,0.002
2634,405940.584307475,4.53575203856543e6,Cumberland,Wildwood Crest,chicken,broiler_1,false,0.002
2635,436521.27671296,4.53459377066714e6,Berks,Hazlet,chicken,broiler_1,false,0.004
2636,409688.107858026,4.5342582057503e6,Cumberland,Wildwood Crest,duck,organic,false,0.002
2637,437247.862913134,4.5342326745129e6,Berks,Hazlet,duck,organic,false,0.0
2638,437790.117090635,4.52074226261966e6,Berks,Haddon,chicken,broiler_2,false,0.006
2639,440597.404200151,4.51083475649031e6,Berks,Plainfield,chicken,broiler_1,false,0.002
2640,441201.579484869,4.5384869208774e6,Berks,Hazlet,chicken,broiler_1,false,0.004
2641,432362.197262096,4.5176530399583e6,Berks,Chatham,chicken,broiler_2,false,0.006
2642,422370.299474977,4.55351671452974e6,Cumberland,Hammonton,chicken,broiler_2,false,0.008
2643,433032.505760751,4.51465562909496e6,Berks,Chatham,duck,organic,false,0.0
2644,422093.222162447,4.51997683365233e6,Berks,Ocean City,duck,conventional,false,0.0
2645,421060.775738269,4.53292479553343e6,Berks,Elk,chicken,layer,false,0.006
2646,452940.494590652,4.5213653758672e6,Berks,Little Falls,duck,conventional,false,0.002
2647,414168.448513714,4.53694509474442e6,Cumberland,Wildwood Crest,chicken,layer,false,0.01
2648,415205.300894955,4.53586114549159e6,Cumberland,Harvey Cedars,chicken,broiler_2,false,0.006
2649,418108.127503752,4.54531540418326e6,Cumberland,Mendham,chicken,layer,false,0.004
2650,447938.150195387,4.53638688598425e6,Berks,Arlington,duck,conventional,false,0.004
2651,427935.031255108,4.55101392754873e6,Berks,Tenafly,duck,conventional,false,0.0
2652,430474.298480174,4.54311947869172e6,Berks,Liberty,duck,conventional,false,0.0
2653,433206.353039364,4.55833453341036e6,Susquehanna,Lyndhurst,duck,conventional,false,0.002
2654,414938.037359468,4.5143996749781e6,Mifflin,Oxford,chicken,broiler_2,false,0.01
2655,408152.421541293,4.53158147069262e6,Cumberland,Mount Olive,chicken,broiler_1,false,0.012
2656,426335.595122795,4.53086725033263e6,Berks,Freehold,chicken,broiler_2,false,0.0
2657,440710.535127161,4.52841189085086e6,Berks,Carteret,chicken,broiler_2,false,0.002
2658,427702.329462408,4.56213125269794e6,Susquehanna,Lyndhurst,duck,conventional,false,0.0
2659,429195.388437233,4.53827749084908e6,Berks,Fairfield,chicken,broiler_1,false,0.012
2660,432534.437110552,4.52143824057829e6,Berks,Wallington,duck,conventional,false,0.002
2661,414536.524832325,4.54473656326455e6,Cumberland,Mendham,chicken,broiler_2,false,0.008
2662,429617.380742044,4.5407618114086e6,Berks,Liberty,duck,conventional,false,0.0
2663,427935.737481391,4.527617445566e6,Berks,Freehold,chicken,broiler_2,false,0.006
2664,422543.832219753,4.53285512504377e6,Berks,Elk,duck,conventional,false,0.0
2665,425832.984899973,4.55668598768798e6,Susquehanna,Lyndhurst,chicken,layer,false,0.002
2666,438723.075729957,4.52852500940378e6,Berks,Carteret,chicken,broiler_1,false,0.006
2667,430206.833830644,4.54501781842764e6,Berks,Liberty,chicken,broiler_1,true,0.0
2668,426129.15562257,4.5152193015327e6,Mifflin,Morris Plains,chicken,broiler_2,false,0.002
2669,449103.548856127,4.52399152904801e6,Berks,Little Falls,duck,conventional,false,0.0
2670,431575.01036676,4.55240922478361e6,Berks,Stratford,duck,conventional,false,0.002
2671,435761.961326514,4.52145103885921e6,Berks,Haddon,chicken,broiler_2,false,0.0
2672,403326.752557495,4.53022087950215e6,Cumberland,Mount Olive,chicken,broiler_2,false,0.002
2673,418489.986163101,4.52621200569599e6,Mifflin,Edgewater,duck,conventional,false,0.004
2674,434713.375756437,4.54147886690129e6,Berks,Sayreville,chicken,broiler_1,false,0.002
2675,420120.55786814,4.53568357629543e6,Cumberland,Harvey Cedars,chicken,broiler_2,false,0.002
2676,411363.134469186,4.54384768825516e6,Cumberland,Roxbury,chicken,broiler_2,false,0.0
2677,407790.570305374,4.52635898713387e6,Cumberland,Mount Olive,chicken,broiler_2,false,0.01
2678,416890.560996313,4.52888818563575e6,Berks,Elmer,chicken,broiler_2,false,0.004
2679,424178.774841056,4.53701318869427e6,Cumberland,Harvey Cedars,chicken,broiler_1,false,0.004
2680,411987.089987005,4.53703313237385e6,Cumberland,Wildwood Crest,chicken,broiler_1,false,0.008
2681,447118.945321032,4.52159291082045e6,Berks,Little Falls,chicken,broiler_2,false,0.0
2682,432069.448191669,4.55787367275546e6,Susquehanna,Lyndhurst,chicken,layer,false,0.008
2683,448297.244141593,4.53690113791362e6,Berks,Arlington,chicken,broiler_2,false,0.004
2684,415021.307723107,4.53750897583296e6,Cumberland,Harvey Cedars,duck,organic,false,0.002
2685,407597.81524035,4.53360615199104e6,Cumberland,Wildwood Crest,chicken,broiler_2,false,0.006
2686,426022.915134672,4.51418065808253e6,Mifflin,Morris Plains,duck,organic,false,0.0
2687,414421.725774319,4.52115731934309e6,Mifflin,Edgewater,chicken,broiler_2,false,0.002
2688,410767.388006545,4.55180095059227e6,Cumberland,Mendham,chicken,broiler_2,false,0.004
2689,410859.233066037,4.55394613444762e6,Cumberland,Hammonton,duck,organic,false,0.0
2690,432047.534206721,4.55549143167775e6,Susquehanna,Lyndhurst,chicken,broiler_2,false,0.002
2691,419658.656814301,4.55495308662283e6,Cumberland,Hammonton,chicken,broiler_2,false,0.006
2692,425281.569179844,4.51380290708478e6,Mifflin,Morris Plains,duck,organic,false,0.0
2693,423648.059254818,4.52638068608819e6,Berks,Sea Bright,duck,conventional,false,0.002
2694,407643.657460716,4.548234233617e6,Cumberland,Roxbury,duck,conventional,false,0.0
2695,415826.239131282,4.54261891822058e6,Cumberland,Montvale,duck,conventional,false,0.002
2696,418684.35196719,4.52370679515553e6,Mifflin,Edgewater,duck,conventional,false,0.0
2697,431158.356070399,4.52134949963997e6,Berks,Wallington,chicken,broiler_1,false,0.002
2698,420986.195086341,4.55511005079465e6,Cumberland,Hammonton,chicken,layer,false,0.004
2699,440854.412939076,4.51988080569069e6,Berks,Franklin Lakes,chicken,broiler_1,false,0.004
2700,418804.677380955,4.5283405979598e6,Berks,Sea Bright,duck,organic,false,0.004
2701,444526.965525483,4.53345535092437e6,Berks,Arlington,duck,conventional,false,0.002
2702,433898.306804675,4.54944945626958e6,Berks,Stratford,duck,conventional,false,0.004
2703,425558.297167803,4.51207374145739e6,Mifflin,Morris Plains,duck,conventional,false,0.002
2704,442188.900401924,4.53028752380059e6,Berks,Bogota,duck,conventional,false,0.0
2705,432778.279695025,4.54097658550062e6,Berks,Sayreville,chicken,broiler_2,false,0.0
2706,447177.387511083,4.5272549277462e6,Berks,Little Falls,chicken,broiler_1,false,0.006
2707,437207.459762067,4.53004209935329e6,Berks,Carteret,chicken,broiler_1,false,0.004
2708,417700.459731051,4.55268864858978e6,Cumberland,Hammonton,chicken,broiler_2,false,0.0
2709,423025.66271593,4.52205924304134e6,Berks,Ocean City,chicken,layer,false,0.004
2710,425266.377658526,4.55528490066501e6,Susquehanna,Lyndhurst,duck,conventional,false,0.002
2711,436134.616573694,4.54281351606386e6,Berks,Manalapan,chicken,broiler_1,false,0.004
2712,431005.372896507,4.55005522469945e6,Berks,Stratford,chicken,broiler_1,false,0.004
2713,436783.628048027,4.53597375416044e6,Berks,Hazlet,chicken,broiler_2,false,0.004
2714,419205.885224555,4.54473117299287e6,Cumberland,Mendham,chicken,broiler_2,false,0.004
2715,424938.778810034,4.54140952415589e6,Berks,Liberty,chicken,broiler_1,false,0.0
2716,406015.806135491,4.5356439014567e6,Cumberland,Wildwood Crest,duck,organic,false,0.002
2717,419349.391973196,4.55881939094499e6,Cumberland,Hammonton,chicken,broiler_2,false,0.008
2718,432488.821151309,4.53811894187164e6,Berks,Sayreville,duck,conventional,false,0.002
2719,425901.959276108,4.51308349135456e6,Mifflin,Morris Plains,chicken,broiler_2,false,0.004
2720,451200.037938409,4.51937577181329e6,Berks,Little Falls,chicken,broiler_2,false,0.012
2721,434017.792628722,4.55775823143781e6,Susquehanna,Lyndhurst,chicken,broiler_2,false,0.012
2722,435103.669593114,4.51575827929105e6,Berks,Chatham,chicken,broiler_2,false,0.004
2723,426633.408413229,4.54815168057822e6,Berks,Tenafly,chicken,broiler_1,false,0.0
2724,404058.178828689,4.54684480494187e6,Cumberland,Roxbury,duck,conventional,false,0.004
2725,416145.040032957,4.52854184657451e6,Berks,Elmer,chicken,broiler_2,false,0.01
2726,406758.363005774,4.52969249510088e6,Cumberland,Mount Olive,duck,conventional,false,0.002
2727,422940.486063014,4.54621209564033e6,Berks,Tenafly,duck,conventional,false,0.0
2728,423513.002372517,4.52090499080049e6,Berks,Ocean City,duck,conventional,false,0.0
2729,434810.549332954,4.53628973126986e6,Berks,Hazlet,chicken,layer,false,0.0
2730,439930.320392011,4.5364333837792e6,Berks,Hazlet,chicken,broiler_2,false,0.0
2731,422485.431508278,4.53245547219219e6,Berks,Elk,chicken,layer,false,0.002
2732,412579.578226694,4.52163973984427e6,Mifflin,Edgewater,duck,organic,false,0.0
2733,427733.529675949,4.55060211412442e6,Berks,Tenafly,duck,conventional,false,0.0
2734,420639.890826661,4.54253999075417e6,Cumberland,Montvale,duck,conventional,false,0.002
2735,410139.216334228,4.54508941485635e6,Cumberland,Roxbury,duck,conventional,false,0.002
2736,433462.752040884,4.53215237598634e6,Berks,Carteret,duck,conventional,false,0.004
2737,420078.486624093,4.53237645112775e6,Berks,Elmer,duck,conventional,false,0.004
2738,426608.775913063,4.52487087957897e6,Berks,Ocean City,duck,conventional,false,0.0
2739,429646.296698207,4.52783682979502e6,Berks,Freehold,chicken,broiler_2,false,0.008
2740,428180.166717961,4.52242003044653e6,Berks,Ocean City,duck,conventional,false,0.0
2741,425408.598778803,4.55023031727815e6,Berks,Tenafly,duck,conventional,false,0.0
2742,426176.17874156,4.53825578219137e6,Berks,Fairfield,chicken,broiler_2,false,0.008
2743,434045.285557846,4.52819722781479e6,Berks,Carteret,chicken,broiler_2,true,0.0
2744,414165.855076749,4.52095117698278e6,Mifflin,Edgewater,duck,conventional,false,0.0
2745,431171.83090577,4.55413452028952e6,Susquehanna,Lyndhurst,duck,organic,false,0.002
2746,442341.581615109,4.50970128388936e6,Berks,Plainfield,chicken,broiler_2,false,0.012
2747,431851.574261734,4.54530886404341e6,Berks,Stratford,chicken,broiler_2,false,0.006
2748,408079.728677386,4.52776879337818e6,Cumberland,Mount Olive,duck,organic,false,0.0
2749,407337.473268021,4.5314236839605e6,Cumberland,Mount Olive,chicken,broiler_1,false,0.012
2750,432704.490851604,4.55643995368763e6,Susquehanna,Lyndhurst,duck,conventional,false,0.002
2751,422113.518271175,4.55128979744259e6,Berks,Tenafly,duck,organic,false,0.0
2752,410235.771660605,4.5342329232296e6,Cumberland,Wildwood Crest,chicken,broiler_2,false,0.004
2753,428975.196470672,4.55202252676343e6,Berks,Stratford,duck,conventional,false,0.0
2754,437030.37581601,4.52893468476685e6,Berks,Carteret,duck,organic,false,0.0
2755,412247.229495415,4.53220838742489e6,Cumberland,Mount Olive,duck,conventional,false,0.002
2756,414231.267095137,4.55223663567194e6,Cumberland,Hammonton,duck,conventional,false,0.0
2757,425519.507756638,4.54543426960426e6,Berks,Liberty,duck,conventional,false,0.004
2758,433665.996776307,4.55918785306156e6,Susquehanna,Lyndhurst,chicken,broiler_2,false,0.002
2759,410569.991759701,4.52641477431667e6,Cumberland,Mount Olive,duck,conventional,false,0.002
2760,415554.895527992,4.53667941389436e6,Cumberland,Harvey Cedars,duck,organic,false,0.002
2761,437398.584030439,4.54890098777461e6,Berks,Manalapan,duck,conventional,false,0.0
2762,425525.96440659,4.52076082447704e6,Berks,Ocean City,chicken,broiler_2,false,0.002
2763,426058.325384899,4.52637900280254e6,Berks,Sea Bright,duck,conventional,false,0.0
2764,415440.184626068,4.51979987720783e6,Mifflin,Oxford,duck,conventional,false,0.002
2765,439448.654369329,4.53553774865438e6,Berks,Hazlet,chicken,layer,false,0.004
2766,414548.617744475,4.52555979731967e6,Mifflin,Edgewater,duck,conventional,false,0.006
2767,443216.740611745,4.52027067029344e6,Berks,Little Falls,duck,conventional,false,0.002
2768,409012.711270093,4.52876453646025e6,Cumberland,Mount Olive,chicken,broiler_2,false,0.0
2769,435307.04594272,4.54714635465852e6,Berks,Manalapan,duck,organic,false,0.0
2770,425864.315929455,4.53162860505393e6,Berks,Elk,duck,conventional,false,0.002
2771,431371.186537786,4.55005434632567e6,Berks,Stratford,duck,conventional,false,0.002
2772,432954.657233606,4.52252676474004e6,Berks,Haddon,duck,conventional,false,0.002
2773,437437.668585412,4.51431081364245e6,Berks,Chatham,duck,conventional,false,0.002
2774,426167.52461617,4.53336158056199e6,Berks,Elk,duck,conventional,false,0.002
2775,445938.406954293,4.52339883108766e6,Berks,Little Falls,duck,conventional,false,0.0
2776,429579.449582757,4.53996385763154e6,Berks,Liberty,duck,conventional,false,0.004
2777,444669.47947745,4.51990267081824e6,Berks,Little Falls,duck,conventional,false,0.002
2778,426867.283745845,4.52399239162944e6,Berks,Ocean City,duck,conventional,false,0.0
2779,438225.231374192,4.50739966762147e6,Berks,Plainfield,duck,conventional,false,0.004
2780,410607.487034148,4.55269391029211e6,Cumberland,Hammonton,chicken,broiler_1,false,0.008
2781,425606.953801943,4.52923716974963e6,Berks,Sea Bright,duck,conventional,false,0.002
2782,418588.012023913,4.5153012299126e6,Mifflin,Oxford,duck,organic,false,0.004
2783,408289.750659748,4.54237280164065e6,Cumberland,Wildwood Crest,duck,conventional,false,0.0
2784,414988.002409288,4.55568099358016e6,Cumberland,Hammonton,chicken,broiler_2,false,0.002
2785,438750.501988132,4.52363588834779e6,Berks,Bogota,chicken,broiler_2,false,0.002
2786,425885.248283345,4.50938830894708e6,Mifflin,Morris Plains,chicken,broiler_2,false,0.01
2787,446635.028817654,4.52949932204993e6,Berks,Little Falls,duck,conventional,false,0.004
2788,406778.90262242,4.53563837708059e6,Cumberland,Wildwood Crest,duck,conventional,false,0.004
2789,431292.884571351,4.54449202062906e6,Berks,Liberty,chicken,broiler_1,false,0.004
2790,426580.421501372,4.51683532499258e6,Berks,Wallington,chicken,layer,false,0.002
2791,425221.858288195,4.52108442434882e6,Berks,Ocean City,chicken,broiler_1,false,0.0
2792,445673.266898393,4.51748487195127e6,Berks,Franklin Lakes,duck,conventional,false,0.0
